Source File Name,Dataset File Name,Class ID,Class Name
644015__strangehorizon__power-station-3-wd.wav,12_11269.wav,12,Generator
644016__strangehorizon__power-station-3-dw.wav,12_11270.wav,12,Generator
644827__felix-blume__street-light-power-generator-motor-recorded-2m-away.wav,12_11271.wav,12,Generator
78574__tim-kahn__generator.wav,12_11272.wav,12,Generator
81981__npavlov__npavlov-power-generator1-bremen09.wav,12_11273.wav,12,Generator
91209__solowiej__generator-starting-and-running.wav,12_11274.wav,12,Generator
91210__solowiej__generator-starving-and-stalling.wav,12_11275.wav,12,Generator
164274_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11301.wav,13,Handsaw
164274_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11302.wav,13,Handsaw
164274_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11303.wav,13,Handsaw
164274_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11304.wav,13,Handsaw
164275_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11305.wav,13,Handsaw
164275_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11306.wav,13,Handsaw
164275_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11307.wav,13,Handsaw
326109_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11308.wav,13,Handsaw
326109_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11309.wav,13,Handsaw
326109_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11310.wav,13,Handsaw
333288_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11311.wav,13,Handsaw
445526_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11312.wav,13,Handsaw
319640_(1)Carpentry - sawing timber with handsaw mono.aif.wav,13_11313.wav,13,Handsaw
198360_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11314.wav,13,Handsaw
198360_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11315.wav,13,Handsaw
198360_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11316.wav,13,Handsaw
198360_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11317.wav,13,Handsaw
198360_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11318.wav,13,Handsaw
198360_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11319.wav,13,Handsaw
198360_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11320.wav,13,Handsaw
198360_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11321.wav,13,Handsaw
404060_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11322.wav,13,Handsaw
404060_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11323.wav,13,Handsaw
404060_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11324.wav,13,Handsaw
511738_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11325.wav,13,Handsaw
511738_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11326.wav,13,Handsaw
511738_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11327.wav,13,Handsaw
511738_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11328.wav,13,Handsaw
511738_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11329.wav,13,Handsaw
511738_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11330.wav,13,Handsaw
237323_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11331.wav,13,Handsaw
237323_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11332.wav,13,Handsaw
237323_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11333.wav,13,Handsaw
237323_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11334.wav,13,Handsaw
59321_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11335.wav,13,Handsaw
59321_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11336.wav,13,Handsaw
59321_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11337.wav,13,Handsaw
59321_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11338.wav,13,Handsaw
59321_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11339.wav,13,Handsaw
59321_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11340.wav,13,Handsaw
497983_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11341.wav,13,Handsaw
497983_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11342.wav,13,Handsaw
511739_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11343.wav,13,Handsaw
511739_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11344.wav,13,Handsaw
511739_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11345.wav,13,Handsaw
511739_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11346.wav,13,Handsaw
511739_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11347.wav,13,Handsaw
635376_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11348.wav,13,Handsaw
635376_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11349.wav,13,Handsaw
635376_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11350.wav,13,Handsaw
635376_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11351.wav,13,Handsaw
635376_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11352.wav,13,Handsaw
635376_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11353.wav,13,Handsaw
635376_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11354.wav,13,Handsaw
635376_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11355.wav,13,Handsaw
73517_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11356.wav,13,Handsaw
73517_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11357.wav,13,Handsaw
73517_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11358.wav,13,Handsaw
73517_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11359.wav,13,Handsaw
73517_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11360.wav,13,Handsaw
73517_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11361.wav,13,Handsaw
73517_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11362.wav,13,Handsaw
73517_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11363.wav,13,Handsaw
73517_(9)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11364.wav,13,Handsaw
73517_(10)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11365.wav,13,Handsaw
73517_(11)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11366.wav,13,Handsaw
73517_(13)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11367.wav,13,Handsaw
73517_(14)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11368.wav,13,Handsaw
73517_(15)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11369.wav,13,Handsaw
73517_(16)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11370.wav,13,Handsaw
73517_(17)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11371.wav,13,Handsaw
73517_(18)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11372.wav,13,Handsaw
73517_(19)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11373.wav,13,Handsaw
73517_(20)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11374.wav,13,Handsaw
73517_(12)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11375.wav,13,Handsaw
56592__syna-max__fireworks-4th-of-july-2008-fail.wav,14_11401.wav,14,Firework
197316__hendmik__fireworks.wav,14_11402.wav,14,Firework
216604__klankbeeld__loud-explosion-01-131231-05.wav,14_11403.wav,14,Firework
334040__rudmer-rotteveel__multiple-explosions-fireworks-noisy.wav,14_11404.wav,14,Firework
344686__klankbeeld__mortar-grenade-shell-002.wav,14_11405.wav,14,Firework
353171__ivolipa__distant-fireworks-2.wav,14_11406.wav,14,Firework
434401__volterock__volterock-fireworks-atmosphere-03.wav,14_11407.wav,14,Firework
434402__volterock__volterock-fireworks-atmosphere-02.wav,14_11408.wav,14,Firework
434403__volterock__volterock-fireworks-atmosphere-01.wav,14_11409.wav,14,Firework
434411__volterock__volterock-fireworks-zoom-01.wav,14_11410.wav,14,Firework
455459__milankovanda__fireworks-in-background.wav,14_11411.wav,14,Firework
484733__astounded__fireworks.wav,14_11412.wav,14,Firework
552164__ivolipa__fireworks-distant.wav,14_11413.wav,14,Firework
579301__xaviously__fireworks-2.wav,14_11414.wav,14,Firework
587188__derplayer__firework-background-01.wav,14_11415.wav,14,Firework
613689__cupido-1__fireworks-2021.wav,14_11416.wav,14,Firework
616281__dan-audiofile__fireworks-display-lots-close-popping-no-echo-stereo.wav,14_11417.wav,14,Firework
613547__pinchcliffegp__fireworks.wav,14_11418.wav,14,Firework
640702__stevemoser__fireworks-burst.wav,14_11419.wav,14,Firework
213079__crosbychris__barrage-firework-with-finale-of-powerful-shells-5th-nov-2013.wav,14_11420.wav,14,Firework
456313__cupido-1__firework-distant-in-teh-town.wav,14_11421.wav,14,Firework
89156__fiatknox__2009-11-05-fireworks-005.wav,14_11422.wav,14,Firework
89153__fiatknox__2009-11-05-fireworks-002.wav,14_11423.wav,14,Firework
89154__fiatknox__2009-11-05-fireworks-003.wav,14_11424.wav,14,Firework
89151__fiatknox__2009-11-05-fireworks-000.wav,14_11425.wav,14,Firework
552163__ivolipa__fireworks-loud.wav,14_11426.wav,14,Firework
117617__soundmary__fireworks.wav,14_11427.wav,14,Firework
260665__lezaarth__firework2.wav,14_11428.wav,14,Firework
192656__andy-gardner__fireworks4.wav,14_11429.wav,14,Firework
192657__andy-gardner__fireworks3.wav,14_11430.wav,14,Firework
192659__andy-gardner__fireworks1.wav,14_11431.wav,14,Firework
117616__soundmary__fireworks-exploding-1.wav,14_11432.wav,14,Firework
624414__milankovanda__firework-single-shot-2.wav,14_11433.wav,14,Firework
251615__bmlake__fireworks-3.wav,14_11434.wav,14,Firework
251617__bmlake__fireworks-1.wav,14_11435.wav,14,Firework
362811__trouby__fireworks.wav,14_11436.wav,14,Firework
212677__mrauralization__fireworks.wav,14_11437.wav,14,Firework
455461__milankovanda__fireworks-in-foreground.wav,14_11438.wav,14,Firework
455460__milankovanda__fireworks-in-foreground.wav,14_11439.wav,14,Firework
75153__electrovoice664__fw3.wav,14_11440.wav,14,Firework
75151__electrovoice664__fw1.wav,14_11441.wav,14,Firework
367486__andy-gardner__firework-1.wav,14_11442.wav,14,Firework
367485__andy-gardner__fireworks-2.wav,14_11443.wav,14,Firework
410352__inspectorj__fireworks-close-e-h4n.wav,14_11444.wav,14,Firework
410350__inspectorj__fireworks-close-c-h4n.wav,14_11445.wav,14,Firework
552405__pethr__fireworks-cannonade.wav,14_11446.wav,14,Firework
456314__cupido-1__fireworks-close.wav,14_11447.wav,14,Firework
587197__derplayer__explosion-long-01.wav,14_11448.wav,14,Firework
414492__fullmetaljedi__new-year-fireworks2.wav,14_11449.wav,14,Firework
414491__fullmetaljedi__new-year-fireworks1.wav,14_11450.wav,14,Firework
62542__sparrer__bigfirework1.wav,14_11451.wav,14,Firework
613672__unfa__outdoor-clean-explosions-fireworks-on-new-year-s-eve-2021.wav,14_11452.wav,14,Firework
21416__heigh-hoo__riverside.wav,14_11453.wav,14,Firework
109741__soundcollectah__hit-loud.wav,14_11454.wav,14,Firework
109753__soundcollectah__tre-hit-long.wav,14_11455.wav,14,Firework
109738__soundcollectah__hilow-multi-hits.wav,14_11456.wav,14,Firework
109752__soundcollectah__tre-hit-01.wav,14_11457.wav,14,Firework
109736__soundcollectah__double-hit.wav,14_11458.wav,14,Firework
453117__kyles__fireworks-medium-slapback-echo-reflection5-montreal-canada.wav,14_11459.wav,14,Firework
453123__kyles__fireworks-medium-pops2-montreal-canada.wav,14_11460.wav,14,Firework
119649__suso-ramallo__fireworks-4-16.wav,14_11461.wav,14,Firework
119648__suso-ramallo__fireworks-3-16.wav,14_11462.wav,14,Firework
115545__matucha__fireworks-2009-close.wav,14_11463.wav,14,Firework
244769__syntaxseed__fireworks-crowd.wav,14_11464.wav,14,Firework
25776__ermine__multistage-rockets-whistling-fireworks-mkh3040-061105.wav,14_11465.wav,14,Firework
25774__ermine__fusillade-fireworks-mkh3040-061105.wav,14_11466.wav,14,Firework
569846__danlucaz__fireworks-1.wav,14_11467.wav,14,Firework
62620__soundplusdesign__fireworks.wav,14_11468.wav,14,Firework
62548__sparrer__fireworks5.wav,14_11469.wav,14,Firework
165801__suso-ramallo__fireworks-bin.wav,14_11470.wav,14,Firework
62545__sparrer__fireworks2.wav,14_11471.wav,14,Firework
117615__soundmary__fireworks-explode-and-fizz.wav,14_11472.wav,14,Firework
453109__kyles__fireworks-big2-montreal-canada.wav,14_11473.wav,14,Firework
453131__kyles__fireworks-small-pops-montreal-canada.wav,14_11474.wav,14,Firework
62547__sparrer__fireworks4.wav,14_11475.wav,14,Firework
174293__ingudios__rec-3-h4nnear-str.wav,15_11501.wav,15,Gunshot
368806__blacklightkabuki__5-gunshots-with-report.wav,15_11502.wav,15,Gunshot
174294__ingudios__rec-3-at897-str.wav,15_11503.wav,15,Gunshot
174286__ingudios__rec-3-sub-mon.wav,15_11504.wav,15,Gunshot
174290__ingudios__rec-1-at897-str.wav,15_11505.wav,15,Gunshot
174289__ingudios__rec-1-h4nfar-str.wav,15_11506.wav,15,Gunshot
249779__tehlordoswag420__smgshoot2.wav,15_11507.wav,15,Gunshot
174283__ingudios__rec-3-h4nnear-str.wav,15_11508.wav,15,Gunshot
40623__acclivity__pigeonshooting.wav,15_11509.wav,15,Gunshot
332935__ylearkisto__tykki-laukaus-big-gun-cannon-76-mm-single-shots-gunshots.wav,15_11510.wav,15,Gunshot
320136__ylearkisto__pistooli-laukaus-sisalla-pistol-shot-echoing-gunshot-interior.wav,15_11511.wav,15,Gunshot
320129__ylearkisto__pistooli-laukauksia-sisalla-pistol-shot-a-few-gunshots-interior.wav,15_11512.wav,15,Gunshot
460851__mpierluissi__gunrif-m1-garand-gunshot-mp.wav,15_11513.wav,15,Gunshot
249778__tehlordoswag420__handgun.wav,15_11514.wav,15,Gunshot
174287__ingudios__rec-1-me66-str.wav,15_11515.wav,15,Gunshot
332934__ylearkisto__tykki-laukaus-ja-kaiku-big-gun-cannon-155-mm-shot-gunshot-2-x-a-long-hefty-echo.wav,15_11516.wav,15,Gunshot
174292__ingudios__rec-3-me66-str.wav,15_11517.wav,15,Gunshot
320130__ylearkisto__ase-laukauksia-ulkona-guns-single-various-gunshots-shots-with-hits-echo-ricochets-exterior.wav,15_11518.wav,15,Gunshot
320135__ylearkisto__pistooli-laukaus-sisalla-pistol-mauser-7.wav,15_11519.wav,15,Gunshot
341221__ylearkisto__kivaari-sotilaskivaari-rifle-army-cocking-and-shooting-solid-single-shots-gunshots-loading-and-cocking-between-shots-edited-exterior.wav,15_11520.wav,15,Gunshot
484196__rsn267__scary-thunder-and-lightning.wav,15_11521.wav,15,Gunshot
522300__filmmakersmanual__gun-firing-from-a-distance-1.wav,15_11522.wav,15,Gunshot
46654__cognito-perceptu__carbine-debris.wav,15_11523.wav,15,Gunshot
377789__johanwestling__gun-9mm-15m-in-front-m10.wav,15_11524.wav,15,Gunshot
578192__jjcunning__gunfire-identify-weapon-ak47-shotgun-pistol-long-gun-3.wav,15_11525.wav,15,Gunshot
632112__fran-freesound__fran-freesound-gunshots-distance.wav,15_11526.wav,15,Gunshot
576966__trp__theatre-gunshot-studio-theatre-kot-2.wav,15_11527.wav,15,Gunshot
366776__danielrousseau__airriflegunshot.wav,15_11528.wav,15,Gunshot
407558__cyrilenerossouw__balloon-pop.wav,15_11529.wav,15,Gunshot
315858__bevibeldesign__gunshot-ricochet.wav,15_11530.wav,15,Gunshot
548008__eminyildirim__rifle-gunshot-tail.wav,15_11531.wav,15,Gunshot
26141__wim__gunshots.wav,15_11532.wav,15,Gunshot
50618__fastson__remingtongunshot.wav,15_11533.wav,15,Gunshot
548628__mark646__gunshot.wav,15_11534.wav,15,Gunshot
58241__sinatra314__1010-gunshots2.wav,15_11535.wav,15,Gunshot
257876__eco77__lhs-gunshots.wav,15_11536.wav,15,Gunshot
30185__herbertboland__gunshotssynthesized.wav,15_11537.wav,15,Gunshot
93838__cgeffex__gunshot.wav,15_11538.wav,15,Gunshot
543234__myfreesoundaccount1998__gunshot.wav,15_11539.wav,15,Gunshot
235678__jsburgh__gunshot.wav,15_11540.wav,15,Gunshot
443068__univ-lyon3__pinck-audran-2018-2019-gunshots.wav,15_11541.wav,15,Gunshot
432606__nicstage__distant-gunshot.wav,15_11542.wav,15,Gunshot
594481__21100206tm__gunshots.wav,15_11543.wav,15,Gunshot
578191__jjcunning__gunfire-help-identify-weapon-ak47-shotgun-pistol-long-gun-1.wav,15_11544.wav,15,Gunshot
578190__jjcunning__gunfire-identify-weapon-ak47-shotgun-pistol-long-gun-2.wav,15_11545.wav,15,Gunshot
370332__morganpurkis__single-gunshot-2-v2.wav,15_11546.wav,15,Gunshot
386003__pwise__gunshot-layered.wav,15_11547.wav,15,Gunshot
65752__robinhood76__00762-gunshot-2.wav,15_11548.wav,15,Gunshot
118450__omar-alvarado__gunshot.wav,15_11549.wav,15,Gunshot
399065__fastson__tikka-m65-2.wav,15_11550.wav,15,Gunshot
399066__fastson__tikka-m65-1.wav,15_11551.wav,15,Gunshot
417345__inspectorj__gunshot-distant-a.wav,15_11552.wav,15,Gunshot
507487__elanhickler__argi-gunshot-scifi-06.wav,15_11553.wav,15,Gunshot
507483__elanhickler__argi-gunshot-scifi-02.wav,15_11554.wav,15,Gunshot
507481__elanhickler__argi-gunshot-scifi-04.wav,15_11555.wav,15,Gunshot
507484__elanhickler__argi-gunshot-scifi-01.wav,15_11556.wav,15,Gunshot
507488__elanhickler__argi-gunshot-scifi-05.wav,15_11557.wav,15,Gunshot
507486__elanhickler__argi-gunshot-scifi-07.wav,15_11558.wav,15,Gunshot
507485__elanhickler__argi-gunshot-scifi-08.wav,15_11559.wav,15,Gunshot
507489__elanhickler__argi-gunshot-scifi-09.wav,15_11560.wav,15,Gunshot
407662__nagwense__gunshot.wav,15_11561.wav,15,Gunshot
511960.wav,15_11562.wav,15,Gunshot
384689__dobroide__20170318-gunshot-paradiso.wav,15_11563.wav,15,Gunshot
392226__morganpurkis__single-gunshot-6-2-hp.wav,15_11564.wav,15,Gunshot
563015__florianreichelt__a-loud-gunshot-in-the-woods.wav,15_11565.wav,15,Gunshot
578196__jjcunning__single-gunshot-help-identify-weapon-ak47-handgun-long-gun-or-shotgun.wav,15_11566.wav,15,Gunshot
564310__keybal__thermal-sniper-shot-2.wav,15_11567.wav,15,Gunshot
210531__sclolex__distantshot.wav,15_11568.wav,15,Gunshot
578198__jjcunning__ak47-or-pistol-gunfire-identify.wav,15_11569.wav,15,Gunshot
242854__semagnum__laser-shot.wav,15_11570.wav,15,Gunshot
320131__ylearkisto__kivaari-laukauksia-ulkona-rifle-single-shots-gunshots-also-ricochets-exterior.wav,15_11571.wav,15,Gunshot
353093__jg-booysen__sfx-pistol-gunshot.wav,15_11572.wav,15,Gunshot
191775__wordswar__gunshot.wav,15_11573.wav,15,Gunshot
147901__tcawte__gunshot.wav,15_11574.wav,15,Gunshot
360748__caitestthegreatest__gunshot-and-reverse.wav,15_11575.wav,15,Gunshot
481927__craigsmith__r27-14-break-sticks-and-twigs.wav,16_11601.wav,16,WoodChop
538075__thoryn__metl-knife-chopping-on-wooden-board-tas-h6.wav,16_11602.wav,16,WoodChop
269722__seth-m__wood-creaks.wav,16_11603.wav,16,WoodChop
366368__piggimon__wood-variations.wav,16_11604.wav,16,WoodChop
452558__kyles__axe-chops-through-thin-wood-trailer-rv-wall-and-tear-splinters-out-various.wav,16_11605.wav,16,WoodChop
452560__kyles__axe-chops-through-thin-wood-trailer-rv-wall-tearing-splinters-various.wav,16_11606.wav,16,WoodChop
452559__kyles__axe-chops-through-thin-wood-trailer-rv-wall-tearing-splinters-various-from-other-side.wav,16_11607.wav,16,WoodChop
490071__gaelanw__190155-choppingwood.wav,16_11608.wav,16,WoodChop
408971__marisca16__chopping-wood-in-forest.wav,16_11609.wav,16,WoodChop
328076__guntherdorksen__wood-chopping-chopping-hard-wood-with-metal-axe-sfx.wav,16_11610.wav,16,WoodChop
240980__dheming__wood-chop-01.wav,16_11611.wav,16,WoodChop
240984__dheming__wood-chop-03.wav,16_11612.wav,16,WoodChop
644455__studio-cill__axe-s-1.wav,16_11613.wav,16,WoodChop
320377__yadronoff__axe-chop.wav,16_11614.wav,16,WoodChop
386222__ldezem__wood-chopping-4.wav,16_11615.wav,16,WoodChop
232358__richerlandtv__heavy-impacts.wav,16_11616.wav,16,WoodChop
467580__ryusa__chop-footstep-impact-wood-surface.wav,16_11617.wav,16,WoodChop
452553__kyles__axe-chop-into-old-upside-down-wood-rowboat-hollow-nice-blade-pull-out-detail.wav,16_11618.wav,16,WoodChop
614449__atomixsound__woodcutfx-001.wav,16_11619.wav,16,WoodChop
454381__kyles__wood-impact-axe-chop-real-int-echo.wav,16_11620.wav,16,WoodChop
158973__cgeffex__chopping-wood-01.wav,16_11621.wav,16,WoodChop
158972__cgeffex__chopping-wood-02.wav,16_11622.wav,16,WoodChop
23700__hazure__chop.wav,16_11623.wav,16,WoodChop
258040__jagadamba__chopping-wood-01.wav,16_11624.wav,16,WoodChop
452561__kyles__axe-chops-through-thin-wood-trailer-rv-wall-tearing-splinters.wav,16_11625.wav,16,WoodChop
528894__jae-aye__bowl-put-down-on-table (1).wav,16_11626.wav,16,WoodChop
452555__kyles__axe-chops-into-thin-wood-masonite-trailer-rv-walls-metal-grill-hits-and-debris-and-tearing.wav,16_11627.wav,16,WoodChop
498971__16hpanskastrupek-jan__wood-chopping.wav,16_11628.wav,16,WoodChop
481891__craigsmith__r22-43-small-wood-drawer-close.wav,16_11629.wav,16,WoodChop
573813__trp__axe-chop-sequence-v1-mixed.wav,16_11630.wav,16,WoodChop
573812__trp__axe-chop-sequence-v2-mixed.wav,16_11631.wav,16,WoodChop
89983__abrann__sound-edit.wav,16_11632.wav,16,WoodChop
481880__craigsmith__r22-30-foley-chop-wood.wav,16_11633.wav,16,WoodChop
320376__yadronoff__axe-chopping.wav,16_11634.wav,16,WoodChop
445782__ddt197__wood-chopping.wav,16_11635.wav,16,WoodChop
366576__jittels__wood-chopping.wav,16_11636.wav,16,WoodChop
85534__maj061785__chopping-wood.wav,16_11637.wav,16,WoodChop
337712__iesp__wood-chopping.wav,16_11638.wav,16,WoodChop
261220__aldeainvisible__lena-firewood.wav,16_11639.wav,16,WoodChop
545549__rsellick__machete-table-metal-wood-clank.wav,16_11640.wav,16,WoodChop
410768__selector__axe-chopping-in-the-forest.wav,16_11641.wav,16,WoodChop
220951__islabonita__splitting-chopping-logs-in-a-shed.wav,16_11642.wav,16,WoodChop
461916__15hpecham__15hpecham-axe.wav,16_11643.wav,16,WoodChop
258039__jagadamba__chopping-wood-02.wav,16_11644.wav,16,WoodChop
419928__14fpanskasilovsky-petr__chopping-wood.wav,16_11645.wav,16,WoodChop
521402__matislav__chopping-small-wood-pieces.wav,16_11646.wav,16,WoodChop
258037__jagadamba__chopping-wood-02-reverb.wav,16_11647.wav,16,WoodChop
258038__jagadamba__chopping-wood-02-2-reverb.wav,16_11648.wav,16,WoodChop
533241__tosha73__chopping.wav,16_11649.wav,16,WoodChop
553391__eminyildirim__axe-wood-chopping.wav,16_11650.wav,16,WoodChop
337713__iesp__fast-wood-chopping.wav,16_11651.wav,16,WoodChop
445826__jchiledred__chopping-magazine.wav,16_11652.wav,16,WoodChop
537401__wavecal22__wood-crackling-9.wav,16_11653.wav,16,WoodChop
537436__wavecal22__wood-crackling-14.wav,16_11654.wav,16,WoodChop
521407__matislav__small-wooden-piece-chop-009.wav,16_11655.wav,16,WoodChop
521408__matislav__small-wooden-piece-chop-008.wav,16_11656.wav,16,WoodChop
521460__matislav__small-wooden-piece-chop-010.wav,16_11657.wav,16,WoodChop
521400__matislav__small-wooden-piece-chop-002.wav,16_11658.wav,16,WoodChop
521404__matislav__small-wooden-piece-chop-006.wav,16_11659.wav,16,WoodChop
521462__matislav__small-wooden-piece-chop-016.wav,16_11660.wav,16,WoodChop
521453__matislav__small-wooden-piece-throw-003.wav,16_11661.wav,16,WoodChop
521455__matislav__small-wooden-piece-throw-001.wav,16_11662.wav,16,WoodChop
514270__jtn191__wood-thump1.wav,16_11663.wav,16,WoodChop
512874__pppbala__woodlogs-impact-4824.wav,16_11664.wav,16,WoodChop
177045__veridiansunrise__log-split.wav,16_11665.wav,16,WoodChop
338026__iesp__chopping-wood.wav,16_11666.wav,16,WoodChop
445807__thoryn__chopping-magazine.wav,16_11667.wav,16,WoodChop
338026(1)__iesp__chopping-wood.wav,16_11668.wav,16,WoodChop
338026(2)__iesp__chopping-wood.wav,16_11669.wav,16,WoodChop
338026(3)__iesp__chopping-wood.wav,16_11670.wav,16,WoodChop
338026(4)__iesp__chopping-wood.wav,16_11671.wav,16,WoodChop
338026(5)__iesp__chopping-wood.wav,16_11672.wav,16,WoodChop
533241(1)__tosha73__chopping.wav,16_11673.wav,16,WoodChop
533241(2)__tosha73__chopping.wav,16_11674.wav,16,WoodChop
533241(3)__tosha73__chopping.wav,16_11675.wav,16,WoodChop
171815__timbre__synthetic-whistles-2.flac,17_11701.wav,17,Whistling
577385__podcapocalipsis__whistle.wav,17_11702.wav,17,Whistling
34603__reinsamba__sambawhistle4.wav,17_11703.wav,17,Whistling
66283__robinhood76__00725-folk-whistle-long-5.wav,17_11704.wav,17,Whistling
66784__robinhood76__00726-folk-whistle-birdy-6.wav,17_11705.wav,17,Whistling
445641__tilano408__16-whistle.wav,17_11706.wav,17,Whistling
390865__nickyg11p__whistling03.wav,17_11707.wav,17,Whistling
445663__tilano408__30-whistle-1.wav,17_11708.wav,17,Whistling
323718__reitanna__tooth-whistle.wav,17_11709.wav,17,Whistling
390815__nickyg11p__whistling01.wav,17_11710.wav,17,Whistling
235245__jaredpass24__whistle-2-low.wav,17_11711.wav,17,Whistling
616658__strangehorizon__slide-whistle-5.wav,17_11712.wav,17,Whistling
455491__affreftony__whistle-end001-2.wav,17_11713.wav,17,Whistling
30646__unclesigmund__whistle006.wav,17_11714.wav,17,Whistling
62647__bsumusictech__mouthpiece-whistle.wav,17_11715.wav,17,Whistling
108162__burkay__whistle-human.wav,17_11716.wav,17,Whistling
116172__jacobsteel__short-whistles.wav,17_11717.wav,17,Whistling
120358__cemagar__whistling.wav,17_11718.wav,17,Whistling
135898__cdan520__whistle-with-wind-background.wav,17_11719.wav,17,Whistling
154873__pawsound__whistle.wav,17_11720.wav,17,Whistling
168416__alexkandrell__wolf-whistle.wav,17_11721.wav,17,Whistling
190885__wordswar__whistle.wav,17_11722.wav,17,Whistling
197939__macsounds1__whistle-project.wav,17_11723.wav,17,Whistling
188221__splicesound__short-call-whistles.wav,17_11724.wav,17,Whistling
235246__jaredpass24__whistle-3-high.wav,17_11725.wav,17,Whistling
235688__jsburgh__whistle.wav,17_11726.wav,17,Whistling
250042__underlineddesigns__wolf-whistle-2-whistles.wav,17_11727.wav,17,Whistling
324539__deleted-user-2104797__whistle-army-old.wav,17_11728.wav,17,Whistling
326073__deleted-user-2104797__megaphone-whistle.wav,17_11729.wav,17,Whistling
330398__angelopirellas__series-of-whistles-2.wav,17_11730.wav,17,Whistling
330399__angelopirellas__series-of-whistles.wav,17_11731.wav,17,Whistling
